note_id,unit_id,campaign_id
674aea94000000000702700f,589538006,186061555
674aeac40000000007029d27,589538006,186061555
674aeaec0000000008004004,589538006,186061555
674aeb280000000008004264,589538006,186061555
674aeb8a0000000007036348,589538006,186061555
674aebc200000000070396ff,589538006,186061555
674ee6b20000000002039640,589538006,186061555
674ee731000000000201992f,589538006,186061555
674ee7d1000000000202800f,589538006,186061555
674ee832000000000203a86d,589538006,186061555
674ee864000000000201a856,589538006,186061555
67516c7d000000000203bab2,589538006,186061555
67516ce8000000000202c7bb,589538006,186061555
67516d4c00000000060175a3,589538006,186061555
67516da40000000002038a90,589538006,186061555
67516df5000000000202d63b,589538006,186061555
67516e370000000002018c42,589538006,186061555
6752b855000000000201bc73,589538006,186061555
6752b8fb000000000202987d,589538006,186061555
6752bc3b000000000601630b,589538006,186061555
6752bfca000000000601573d,589538006,186061555
675827c800000000020346b8,589538006,186061555
6758281a00000000020163f7,589538006,186061555
6758289700000000020256b3,589538006,186061555
675828d50000000002016d2a,589538006,186061555
6758290a0000000002016fd5,589538006,186061555
6758294c0000000002035a8a,589538006,186061555
67594fb00000000002015dff,589538006,186061555
6759504b000000000103d787,589538006,186061555
675950b700000000020355bf,589538006,186061555
6759516100000000010290c4,589538006,186061555
675951d6000000000203640f,589538006,186061555
67595510000000000103d739,589538006,186061555
675d4c73000000000103db07,589538006,186061555
675d4cd900000000020262bb,589538006,186061555
675d4d1100000000020358b0,589538006,186061555
675d4d94000000000103ea64,589538006,186061555
675d4de00000000002036372,589538006,186061555
675d4e140000000001029d31,589538006,186061555
675ffb3b000000000800d621,589538006,186061555
675ffb77000000000900f40b,589538006,186061555
675ffbcb000000000b0147a3,589538006,186061555
675ffc26000000000b00e631,589538006,186061555
675ffc66000000000800e54d,589538006,186061555
67613936000000000900e5ff,589538006,186061555
676139f9000000000800da9f,589538006,186061555
67613c39000000000800f745,589538006,186061555
67613cf5000000000b01652d,589538006,186061555
67627fad000000000800ca0c,589538006,186061555
67627fe7000000000b0219b7,589538006,186061555
67628020000000000b00d8c6,589538006,186061555
6762805d000000000800d2bd,589538006,186061555
676280e1000000000b017da5,589538006,186061555
67668f10000000000b0167e0,589538006,186061555
67668f3d000000000b016a32,589538006,186061555
67668f78000000000b016d2b,589538006,186061555
67668fcb000000000900e34d,589538006,186061555
67669008000000000800d0e5,589538006,186061555
6766903d000000000b00cbc1,589538006,186061555
6767e10a000000000b00fd11,589538006,186061555
6767e14c000000000b020065,589538006,186061555
6767e1b0000000000800c820,589538006,186061555
6767e22c000000000900e235,589538006,186061555
